season,round,event_name,event_url,conditions,entry_number,driver,codriver,final_finish,car,final_time
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,71,Kristensson Tom,Appelskog Henrik,22,Ford Fiesta R2T19,13911.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,40,Beaubelique Jean-Charles,Pesenti Julien,23,Citroën DS3 WRC,13915.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,74,Rådström Dennis,Johansson Johan,24,Ford Fiesta R2T19,13935.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,22,Pieniążek Łukasz,Heller Kamil,25,Ford Fiesta R5,13939.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,55,Vivens Yannick,Valibouze Christophe,26,Citroën DS3 R3T Max,14159.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,66,Joly Florent,Machi Cyril,27,Citroën DS3 R3T Max,14231.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,73,Solans Jan,Barreiro Mauro,28,Ford Fiesta R2T19,14258.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,41,Pereira Armando,Tutélaire Rémi,29,Ford Fiesta RS WRC,14271.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,25,Fourmaux Adrien,Jamoul Renaud,30,Ford Fiesta R5,14279.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,75,Williams Tom,Hall Phil,31,Ford Fiesta R2T19,14306.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,44,Brazzoli Enrico,Fenoli Manuel,32,Abarth 124 Rally RGT,14337.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,72,Poom Roland,Järveoja Ken,33,Ford Fiesta R2T19,14365.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,83,Badiu Raul,Lazăr Gabriel,34,Ford Fiesta R2T19,14390.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,86,Biasion Mathieu,Barichella Tony,35,Peugeot 208 R2,14405.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,78,Oldrati Enrico,De Guio Elia,36,Ford Fiesta R2T19,14420.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,42,Vauthier Alain,Dini Gilbert,37,Ford Fiesta RS WRC,14431.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,82,Knacker Nico,Wenzel Michael,38,Ford Fiesta R2T19,14486.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,87,Martini Jean-Philippe,Raffaelli Yoann,39,Peugeot 208 R2,14564.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,52,Göttig Stefan,Solbach-Schmidt Natalie,40,Škoda Fabia R5,14599.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,80,Zaldivar Fabrizio,Mussano Fernando,41,Ford Fiesta R2T19,14612.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,90,Cardi Cédric,Gilbert François,42,Peugeot 208 R2,14635.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,93,Perrard Frédéric,Leclercq Francis,43,Peugeot 208 R2,14657.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,34,Loubet Pierre-Louis,Landais Vincent,44,Škoda Fabia R5,14712.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,100,Tanci Pierre,Malet Sébastien,45,Peugeot 208 R2,14762.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,57,Filippi Eric,Mazotti Francis,46,Renault Clio RS R3T,14766.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,36,Tempestini Simone,Itu Sergiu,47,Hyundai i20 R5,14770.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,88,Catudal Philippe,Chianéa Mireille,48,Peugeot 208 R2,14819.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,24,Bonato Yoann,Boulloud Benjamin,49,Citroën C3 R5,14888.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,96,Leca Nicolas,Orts Jean-François,50,Peugeot 208 R2,14949.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,99,Gardère Paul,Bufferne Jean-Louis,51,Peugeot 208 R2,15147.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,68,Lemaire Sylvain,Pacaud Jérémy,52,Citroën DS3 R3T,15183.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,97,De Meyer Jean-Michel,Fratti Eric,53,Peugeot 208 R2,15246.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,51,Branca Michel,Forns Gérald,54,Peugeot 208 T16,15280.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,46,Nešetřil Petr,Černoch Jiří,55,Porsche 997 GT3,15437.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,107,Bracconi Emmanuel,Saoletti Florian,56,Renault Twingo RS R1,15543.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,104,Merlenghi Yohan,Hentges Pierre-Pascal,57,Citroën C2 R2 Max,15685.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,63,Bousquet Thierry,Defrance Elizabeth,58,Renault Clio RS R3T,15707.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,95,Perrard Grégory,Malfoy Andy,59,Peugeot 208 R2,15708.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,106,Lemaire Martin,Barboni Philippe,60,Citroën C2 R2 Max,15893.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,109,Dutreuil Guy,Mallon Laurent,61,Citroën DS3 R1,16034.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,61,Sassi Alberto,Cangini Fabio,62,Abarth 124 Rally RGT,16530.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,43,Simonetti Robert,Simonetti Célia,63,Citroën DS3 WRC,16642.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,60,Coufranc Michaël,Caddeo Allan,64,Renault Clio R3,16732.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,105,Picchioni Florian,Bellavarde Mélodie,65,Citroën C2 R2 Max,16786.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,108,d'Ulivo Nicolas,Paolini Angélique,66,Renault Twingo RS R1,16808.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,101,Souffez Frédéric,Darras Pascaline,67,Peugeot 208 R2,17269.0
2019,4,62. CORSICA Linea Tour de Corse 2019,/final/54464-corsica-linea-tour-de-corse-2019/,asphalt,64,Kemp Pierre,Kemp Jean Marc,68,Renault Clio R3,17797.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,11,Neuville Thierry,Gilsoul Nicolas,1,Hyundai i20 Coupe WRC,12054.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,89,Mikkelsen Andreas,Jæger Anders,2,Hyundai i20 Coupe WRC,12103.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,1,Ogier Sébastien,Ingrassia Julien,3,Citroën C3 WRC,12119.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,5,Meeke Kris,Marshall Sebastian,4,Toyota Yaris WRC,12120.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,10,Latvala Jari-Matti,Anttila Miikka,5,Toyota Yaris WRC,12135.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,6,Sordo Dani,del Barrio Carlos,6,Hyundai i20 Coupe WRC,12141.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,3,Suninen Teemu,Salminen Marko,7,Ford Fiesta WRC,12351.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,8,Tänak Ott,Järveoja Martin,8,Toyota Yaris WRC,12919.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,22,Østberg Mads,Eriksen Torstein,9,Citroën C3 R5,12923.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,45,Heller Pedro,Martí Marc,10,Ford Fiesta R5,13269.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,91,Galanti Alejandro,Toyotoshi Marcelo,11,Toyota Etios R5,13692.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,41,Guerra jr. Benito,Zapata Ortega Jaime,12,Škoda Fabia R5,13843.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,46,Nobre Paulo,Morales Gabriel,13,Škoda Fabia R5,13940.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,42,Heller Alberto,Díaz José Luis,14,Ford Fiesta R5,14115.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,21,Greensmith Gus,Edmondson Elliott,15,Ford Fiesta R5,14185.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,44,Katsuta Takamoto,Barritt Daniel,16,Ford Fiesta R5,14360.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,94,Bottazzini Guillermo,Coronel Bernardo,17,Ford Fiesta,18680.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,95,Ibarra Martin,Lema Pablo,18,Ford Fiesta,18780.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,97,Iribarren Jose Maria,Brusco Juan Jose,19,Ford Fiesta,18978.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,96,Harpe Thomas,Bonino Pablo,20,Ford Fiesta,19267.0
2019,5,39. XION Rally Argentina 2019,/final/54465-xion-rally-argentina-2019/,gravel,92,Zarza Sergio,Espinola Hugo,21,Ford Fiesta,19471.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,8,Tänak Ott,Järveoja Martin,1,Toyota Yaris WRC,11753.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,1,Ogier Sébastien,Ingrassia Julien,2,Citroën C3 WRC,11776.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,19,Loeb Sébastien,Elena Daniel,3,Hyundai i20 Coupe WRC,11784.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,33,Evans Elfyn,Martin Scott,4,Ford Fiesta WRC,11850.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,3,Suninen Teemu,Salminen Marko,5,Ford Fiesta WRC,11949.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,4,Lappi Esapekka,Ferm Janne,6,Citroën C3 WRC,11979.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,89,Mikkelsen Andreas,Jæger Anders,7,Hyundai i20 Coupe WRC,12032.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,22,Rovanperä Kalle,Halttunen Jonne,8,Škoda Fabia R5,12226.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,23,Østberg Mads,Eriksen Torstein,9,Citroën C3 R5,12249.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,5,Meeke Kris,Marshall Sebastian,10,Toyota Yaris WRC,12267.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,10,Latvala Jari-Matti,Anttila Miikka,11,Toyota Yaris WRC,12413.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,21,Greensmith Gus,Edmondson Elliott,12,Ford Fiesta R5,12455.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,37,Bertelli Lorenzo,Scattolin Simone,13,Ford Fiesta WRC,12458.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,44,Katsuta Takamoto,Barritt Daniel,14,Ford Fiesta R5,12566.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,24,Bulacia Marco,Cretu Fabian,15,Škoda Fabia R5,12568.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,41,Guerra jr. Benito,Zapata Ortega Jaime,16,Škoda Fabia R5,12752.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,52,Cancio Alejandro,Garcia Santiago,17,Škoda Fabia R5,12873.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,53,Vidaurre Cristóbal,Garcia Ruben,18,Škoda Fabia R5,12894.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,50,Israel Samuel,Garcia Nicolás,19,Citroën C3 R5,12964.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,49,Israel Vicente,Ramos Matias,20,Citroën C3 R5,13037.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,46,Nobre Paulo,Morales Gabriel,21,Škoda Fabia R5,13497.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,57,Castro Eduardo,Echazú Puente Julio,22,Citroën C3 R5,13681.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,55,Lopez Francisco,Levalle Nicolas,23,Peugeot 208 T16,14202.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,95,Muñoz Patricio,Recalt Miguel,24,Peugeot 208 R2,14766.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,87,Contin Luigi,Bouvier Sebastián,25,Peugeot 208 R2,15085.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,81,Perez Nicolás,Perez Enrique,26,Peugeot 208 R2,15138.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,90,Kovacs Eduardo,Carrera Juan Pablo,27,Opel Adam R2,15157.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,45,Heller Pedro,Martí Marc,28,Ford Fiesta R5,15321.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,97,Prieto Carlos,Del Riego Mario Javier,29,Peugeot 208 R2,15523.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,51,Martínez Fontena Jorge,Alvarez Nicholson Alberto,30,Škoda Fabia R5,15598.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,94,Fernandez Jose Tomas,Garrafa Carlos,31,Ford Fiesta R2T,15640.0
2019,6,1. Copec Rally Chile 2019,/final/54463-copec-rally-chile-2019/,gravel,77,Hart Mario,Leiva Matias,32,Citroën DS3 R3T,15726.0
