season,round,leg,leg_finish,entry_number,leg_time
2020,1,1,23,21,1820.0
2020,1,1,24,40,1860.0
2020,1,1,25,24,1883.0
2020,1,1,26,47,1902.0
2020,1,1,27,23,1906.0
2020,1,1,28,48,1930.0
2020,1,1,29,68,1947.0
2020,1,1,30,67,1959.0
2020,1,1,31,53,1966.0
2020,1,1,32,25,1970.0
2020,1,1,33,86,1986.0
2020,1,1,34,45,1990.0
2020,1,1,35,62,2001.0
2020,1,1,36,60,2008.0
2020,1,1,37,63,2017.0
2020,1,1,38,85,2022.0
2020,1,1,39,46,2037.0
2020,1,1,40,29,2037.0
2020,1,1,41,54,2038.0
2020,1,1,42,77,2039.0
2020,1,1,43,64,2055.0
2020,1,1,44,37,2057.0
2020,1,1,45,56,2078.0
2020,1,1,46,70,2083.0
2020,1,1,47,43,2096.0
2020,1,1,48,75,2127.0
2020,1,1,49,74,2174.0
2020,1,1,50,73,2175.0
2020,1,1,51,52,2186.0
2020,1,1,52,95,2188.0
2020,1,1,53,50,2189.0
2020,1,1,54,57,2191.0
2020,1,1,55,3,2194.0
2020,1,1,56,59,2197.0
2020,1,1,57,49,2203.0
2020,1,1,58,65,2209.0
2020,1,1,59,76,2211.0
2020,1,1,60,79,2215.0
2020,1,1,61,36,2222.0
2020,1,1,62,96,2222.0
2020,1,1,63,51,2223.0
2020,1,1,64,83,2232.0
2020,1,1,65,66,2261.0
2020,1,1,66,100,2270.0
2020,1,1,67,81,2273.0
2020,1,1,68,58,2278.0
2020,1,1,69,89,2286.0
2020,1,1,70,90,2289.0
2020,1,1,71,94,2295.0
2020,1,1,72,91,2298.0
2020,1,1,73,87,2306.0
2020,1,1,74,84,2323.0
2020,1,1,75,98,2332.0
2020,1,1,76,61,2332.0
2020,1,1,77,99,2365.0
2020,1,1,78,93,2377.0
2020,1,1,79,88,2388.0
2020,1,1,80,82,2389.0
2020,1,1,81,78,2402.0
2020,1,1,82,39,2418.0
2020,1,1,83,72,2436.0
2020,1,1,84,97,2441.0
2020,1,1,85,92,2559.0
2020,1,1,86,38,2902.0
2020,1,2,1,33,4603.0
2020,1,2,2,17,4608.0
2020,1,2,3,11,4634.0
2020,1,2,4,9,4643.0
2020,1,2,5,4,4677.0
2020,1,2,6,69,4688.0
2020,1,2,7,3,4704.0
2020,1,2,8,18,4799.0
2020,1,2,9,28,4991.0
2020,1,2,10,27,4995.0
2020,1,2,11,23,5037.0
2020,1,2,12,26,5050.0
2020,1,2,13,31,5051.0
2020,1,2,14,30,5057.0
2020,1,2,15,22,5077.0
2020,1,2,16,21,5080.0
2020,1,2,17,20,5085.0
2020,1,2,18,41,5085.0
2020,1,2,19,24,5145.0
2020,1,2,20,40,5180.0
2020,1,2,21,54,5362.0
2020,1,2,22,48,5385.0
2020,1,2,23,42,5396.0
2020,1,2,24,86,5673.0
2020,1,2,25,43,5674.0
2020,1,2,26,29,5677.0
2020,1,2,27,46,5693.0
2020,1,2,28,53,5699.0
2020,1,2,29,68,5745.0
2020,1,2,30,67,5789.0
2020,1,2,31,77,5798.0
2020,1,2,32,64,5837.0
2020,1,2,33,62,5890.0
2020,1,2,34,56,5909.0
2020,1,2,35,50,5920.0
2020,1,2,36,47,5984.0
2020,1,2,37,95,6045.0
2020,1,2,38,85,6061.0
2020,1,2,39,49,6104.0
2020,1,2,40,90,6138.0
2020,1,2,41,70,6140.0
2020,1,2,42,74,6155.0
2020,1,2,43,66,6191.0
2020,1,2,44,73,6197.0
2020,1,2,45,63,6202.0
2020,1,2,46,51,6222.0
2020,1,2,47,81,6250.0
2020,1,2,48,94,6256.0
2020,1,2,49,96,6288.0
2020,1,2,50,76,6306.0
2020,1,2,51,83,6327.0
2020,1,2,52,82,6342.0
2020,1,2,53,79,6360.0
2020,1,2,54,75,6367.0
2020,1,2,55,58,6405.0
2020,1,2,56,52,6414.0
2020,1,2,57,100,6433.0
2020,1,2,58,91,6443.0
2020,1,2,59,87,6459.0
2020,1,2,60,89,6465.0
2020,1,2,61,39,6484.0
2020,1,2,62,45,6533.0
2020,1,2,63,98,6587.0
2020,1,2,64,37,6604.0
2020,1,2,65,61,6636.0
2020,1,2,66,88,6646.0
2020,1,2,67,36,6681.0
2020,1,2,68,65,6728.0
2020,1,2,69,57,6733.0
2020,1,2,70,93,6793.0
2020,1,2,71,99,6821.0
2020,1,2,72,72,6842.0
2020,1,2,73,38,6941.0
2020,1,2,74,92,7033.0
2020,1,2,75,84,7524.0
2020,1,2,76,35,8122.0
2020,1,2,77,44,8191.0
2020,1,2,78,59,8484.0
2020,1,2,79,34,8549.0
2020,1,2,80,25,8549.0
2020,1,2,81,55,8663.0
2020,1,2,82,97,9045.0
2020,1,2,83,60,9402.0
2020,1,3,1,33,2702.0
2020,1,3,2,11,2703.0
2020,1,3,3,17,2708.0
2020,1,3,4,4,2744.0
2020,1,3,5,69,2771.0
2020,1,3,6,9,2781.0
2020,1,3,7,3,2789.0
2020,1,3,8,44,2797.0
2020,1,3,9,20,2860.0
2020,1,3,10,27,2892.0
2020,1,3,11,26,2901.0
2020,1,3,12,22,2903.0
2020,1,3,13,31,2906.0
2020,1,3,14,23,2909.0
2020,1,3,15,30,2912.0
2020,1,3,16,28,2919.0
2020,1,3,17,34,2991.0
2020,1,3,18,40,3008.0
2020,1,3,19,18,3016.0
2020,1,3,20,21,3022.0
2020,1,3,21,38,3026.0
2020,1,3,22,54,3059.0
2020,1,3,23,55,3068.0
2020,1,3,24,42,3080.0
2020,1,3,25,47,3102.0
2020,1,3,26,43,3147.0
2020,1,3,27,29,3171.0
2020,1,3,28,48,3183.0
2020,1,3,29,53,3203.0
2020,1,3,30,25,3203.0
2020,1,3,31,46,3238.0
2020,1,3,32,68,3252.0
2020,1,3,33,56,3290.0
2020,1,3,34,52,3314.0
2020,1,3,35,37,3328.0
2020,1,3,36,63,3329.0
2020,1,3,37,77,3330.0
2020,1,3,38,85,3334.0
2020,1,3,39,24,3346.0
2020,1,3,40,62,3369.0
2020,1,3,41,64,3375.0
2020,1,3,42,49,3429.0
2020,1,3,43,70,3430.0
2020,1,3,44,95,3443.0
2020,1,3,45,94,3464.0
2020,1,3,46,73,3465.0
2020,1,3,47,82,3488.0
2020,1,3,48,83,3493.0
2020,1,3,49,50,3498.0
2020,1,3,50,36,3506.0
2020,1,3,51,90,3516.0
2020,1,3,52,81,3525.0
2020,1,3,53,89,3529.0
2020,1,3,54,75,3529.0
2020,1,3,55,51,3555.0
2020,1,3,56,96,3557.0
2020,1,3,57,66,3576.0
2020,1,3,58,59,3578.0
2020,1,3,59,74,3579.0
2020,1,3,60,100,3593.0
2020,1,3,61,87,3597.0
2020,1,3,62,58,3608.0
2020,1,3,63,76,3630.0
2020,1,3,64,79,3633.0
2020,1,3,65,91,3643.0
2020,1,3,66,98,3661.0
2020,1,3,67,57,3664.0
2020,1,3,68,39,3681.0
2020,1,3,69,84,3684.0
2020,1,3,70,65,3696.0
2020,1,3,71,61,3732.0
2020,1,3,72,93,3824.0
2020,1,3,73,88,3837.0
2020,1,3,74,99,3902.0
2020,1,3,75,72,3922.0
2020,1,3,76,92,3962.0
2020,1,3,77,41,4205.0
2020,1,3,78,97,4244.0
2020,1,4,1,11,2536.0
2020,1,4,2,17,2550.0
2020,1,4,3,33,2556.0
2020,1,4,4,4,2573.0
2020,1,4,5,3,2580.0
2020,1,4,6,69,2592.0
2020,1,4,7,18,2599.0
2020,1,4,8,20,2670.0
2020,1,4,9,23,2677.0
2020,1,4,10,26,2688.0
2020,1,4,11,27,2689.0
2020,1,4,12,28,2699.0
2020,1,4,13,9,2702.0
2020,1,4,14,31,2716.0
2020,1,4,15,41,2716.0
2020,1,4,16,24,2727.0
2020,1,4,17,21,2741.0
2020,1,4,18,30,2747.0
2020,1,4,19,48,2756.0
2020,1,4,20,47,2758.0
2020,1,4,21,43,2785.0
2020,1,4,22,42,2810.0
2020,1,4,23,46,2826.0
2020,1,4,24,40,2867.0
2020,1,4,25,54,2886.0
2020,1,4,26,53,2903.0
2020,1,4,27,56,2904.0
2020,1,4,28,37,2909.0
2020,1,4,29,63,2933.0
2020,1,4,30,68,2939.0
2020,1,4,31,64,2945.0
2020,1,4,32,77,2945.0
2020,1,4,33,50,2953.0
2020,1,4,34,36,2969.0
2020,1,4,35,62,2982.0
2020,1,4,36,49,3002.0
2020,1,4,37,82,3004.0
2020,1,4,38,52,3012.0
2020,1,4,39,74,3024.0
2020,1,4,40,83,3033.0
2020,1,4,41,75,3068.0
2020,1,4,42,70,3073.0
2020,1,4,43,76,3076.0
2020,1,4,44,81,3081.0
2020,1,4,45,66,3082.0
2020,1,4,46,87,3085.0
2020,1,4,47,85,3109.0
2020,1,4,48,51,3145.0
2020,1,4,49,79,3148.0
2020,1,4,50,94,3157.0
2020,1,4,51,89,3163.0
2020,1,4,52,96,3177.0
2020,1,4,53,95,3191.0
2020,1,4,54,58,3191.0
2020,1,4,55,90,3327.0
2020,1,4,56,100,3358.0
2020,1,4,57,91,3399.0
2020,1,4,58,93,3958.0
2020,1,4,59,97,3958.0
2020,1,4,60,98,3958.0
2020,1,4,61,61,3958.0
2020,1,4,62,44,3958.0
2020,1,4,63,92,3958.0
2020,1,4,64,84,3958.0
2020,1,4,65,39,3958.0
2020,1,4,66,57,3958.0
2020,1,4,67,65,3958.0
2020,1,4,68,99,3958.0
2020,1,4,69,34,3958.0
2020,1,4,70,72,3958.0
2020,1,4,71,25,3958.0
2020,1,4,72,55,3958.0
2020,1,4,73,59,3958.0
2020,2,1,1,33,1843.0
2020,2,1,2,8,1852.0
2020,2,1,3,69,1858.0
2020,2,1,4,17,1861.0
2020,2,1,5,4,1864.0
2020,2,1,6,11,1867.0
2020,2,1,7,16,1867.0
2020,2,1,8,3,1875.0
2020,2,1,9,18,1893.0
2020,2,1,10,28,1949.0
2020,2,1,11,20,1954.0
2020,2,1,12,58,1957.0
2020,2,1,13,22,1962.0
2020,2,1,14,25,1972.0
2020,2,1,15,26,1978.0
2020,2,1,16,29,1983.0
2020,2,1,17,27,1987.0
2020,2,1,18,23,2003.0
2020,2,1,19,21,2007.0
2020,2,1,20,24,2052.0
2020,2,1,21,34,2065.0
2020,2,1,22,30,2082.0
2020,2,1,23,35,2104.0
2020,2,1,24,42,2130.0
2020,2,1,25,59,2133.0
2020,2,1,26,61,2138.0
2020,2,1,27,60,2148.0
2020,2,1,28,43,2153.0
2020,2,1,29,50,2163.0
2020,2,1,30,44,2177.0
2020,2,1,31,46,2191.0
2020,2,1,32,52,2253.0
2020,2,1,33,51,2254.0
2020,2,1,34,47,2255.0
2020,2,1,35,36,2260.0
2020,2,1,36,53,2279.0
2020,2,1,37,62,2288.0
2020,2,1,38,54,2328.0
2020,2,1,39,56,2347.0
2020,2,1,40,48,2382.0
2020,2,1,41,57,2443.0
2020,2,1,42,55,2481.0
2020,2,1,43,45,2804.0
2020,2,2,1,33,1795.0
2020,2,2,2,8,1803.0
2020,2,2,3,17,1806.0
2020,2,2,4,4,1809.0
2020,2,2,5,69,1810.0
2020,2,2,6,11,1810.0
2020,2,2,7,16,1820.0
2020,2,2,8,3,1838.0
2020,2,2,9,18,1843.0
2020,2,2,10,58,1900.0
2020,2,2,11,29,1905.0
2020,2,2,12,20,1909.0
2020,2,2,13,28,1912.0
2020,2,2,14,26,1912.0
2020,2,2,15,22,1917.0
2020,2,2,16,25,1921.0
2020,2,2,17,27,1923.0
2020,2,2,18,34,1977.0
2020,2,2,19,24,1979.0
2020,2,2,20,30,1994.0
2020,2,2,21,23,2031.0
2020,2,2,22,59,2045.0
2020,2,2,23,61,2057.0
2020,2,2,24,35,2058.0
2020,2,2,25,42,2076.0
2020,2,2,26,21,2081.0
2020,2,2,27,60,2082.0
2020,2,2,28,48,2083.0
2020,2,2,29,46,2086.0
2020,2,2,30,44,2088.0
2020,2,2,31,50,2095.0
2020,2,2,32,43,2095.0
2020,2,2,33,47,2143.0
2020,2,2,34,53,2144.0
2020,2,2,35,51,2148.0
2020,2,2,36,36,2178.0
2020,2,2,37,56,2192.0
2020,2,2,38,52,2223.0
2020,2,2,39,54,2224.0
2020,2,2,40,55,2290.0
2020,2,2,41,57,2357.0
2020,2,2,42,62,2435.0
2020,2,3,1,69,655.0
2020,2,3,2,11,658.0
2020,2,3,3,17,659.0
2020,2,3,4,8,659.0
2020,2,3,5,4,661.0
2020,2,3,6,33,664.0
2020,2,3,7,3,673.0
2020,2,3,8,16,675.0
2020,2,3,9,18,686.0
2020,2,3,10,26,686.0
2020,2,3,11,58,688.0
2020,2,3,12,20,689.0
2020,2,3,13,28,689.0
2020,2,3,14,25,696.0
2020,2,3,15,22,696.0
2020,2,3,16,23,704.0
2020,2,3,17,27,707.0
2020,2,3,18,21,715.0
2020,2,3,19,24,715.0
2020,2,3,20,34,724.0
2020,2,3,21,59,737.0
2020,2,3,22,30,746.0
2020,2,3,23,61,748.0
2020,2,3,24,60,751.0
2020,2,3,25,48,760.0
2020,2,3,26,43,760.0
2020,2,3,27,35,763.0
2020,2,3,28,42,764.0
2020,2,3,29,46,764.0
2020,2,3,30,44,765.0
2020,2,3,31,47,776.0
2020,2,3,32,36,786.0
2020,2,3,33,53,788.0
2020,2,3,34,54,793.0
2020,2,3,35,29,799.0
2020,2,3,36,56,801.0
2020,2,3,37,51,802.0
2020,2,3,38,55,810.0
2020,2,3,39,62,821.0
2020,2,3,40,57,847.0
2020,2,3,41,50,968.0
2020,2,3,42,52,1159.0
2020,3,1,1,17,4989.0
2020,3,1,2,3,5002.0
2020,3,1,3,33,5022.0
2020,3,1,4,8,5022.0
2020,3,1,5,69,5024.0
2020,3,1,6,44,5066.0
2020,3,1,7,22,5226.0
2020,3,1,8,20,5297.0
2020,3,1,9,27,5343.0
2020,3,1,10,32,5509.0
2020,3,1,11,29,5537.0
2020,3,1,12,21,5585.0
2020,3,1,13,35,5733.0
2020,3,1,14,25,5848.0
2020,3,1,15,37,6120.0
2020,3,1,16,42,6332.0
